,TOI0109_SECTOR28
f,1.0865602966082246
P,0.920335487244998
amp,0.0013346097254025547
ph,-0.4947486454652478
T0,2062.31205373124
offset,0.9997147231773365
e_amp,0.00010468975242650989
e_ph,0.012484467385939446
e_T0,0.011489898374632867
e_offset,7.402683386152596e-05
e_f,0.002379442026238614
e_P,0.002015428820126616
pmax,0.011548977014108702
