,TOI0110_SECTOR02
f,1.2603664899359737
P,0.7934200155153283
amp,0.0008471678883605631
ph,-0.39659460987625317
T0,1354.4262608967895
offset,0.9997610057206323
e_amp,4.235674228619359e-05
e_ph,0.007957436773439245
e_T0,0.006313589608244409
e_offset,2.995073969953847e-05
e_f,0.0015770484338373488
e_P,0.0009927761510917488
pmax,0.02136062493762373
