,TOI0106_SECTOR02
f,0.7020644201358848
P,1.4243707148789133
amp,0.0007447934103995536
ph,-0.04527047583305547
T0,1354.1734439601078
offset,0.9997191576035925
e_amp,1.9471610076894084e-05
e_ph,0.004160889382779522
e_T0,0.005926648984681748
e_offset,1.3768507525992118e-05
e_f,0.0007121242110130368
e_P,0.0014447803398538524
pmax,0.07362292789291472
