,TOI0102_SECTOR38
f,0.9091163178480056
P,1.0999692562631893
amp,0.0008916754572615321
ph,0.38890712597257354
T0,2333.426969844613
offset,0.999649022669636
e_amp,2.5267840239515427e-05
e_ph,0.004510050874031916
e_T0,0.004960917305618034
e_offset,1.7867061179299674e-05
e_f,0.000823335320889655
e_P,0.0009961800517649733
pmax,0.06434125246278513
