,TOI0106_SECTOR08
f,0.7014082886830072
P,1.4257031405740026
amp,0.0006022361873667719
ph,0.15541041006434964
T0,1517.9999161859128
offset,0.9997980636731566
e_amp,2.1687179631385376e-05
e_ph,0.005731342474036281
e_T0,0.008171192964938699
e_offset,1.533515178216337e-05
e_f,0.0010669110162717396
e_P,0.002168634746914235
pmax,0.057242166159140406
