,TOI0106_SECTOR32
f,0.35183332339623896
P,2.8422549357946627
amp,0.0006822807391583378
ph,0.17124197059840582
T0,2173.7425357285565
offset,0.9997569318932581
e_amp,1.9500542403628295e-05
e_ph,0.004548871950187494
e_T0,0.012929053752718299
e_offset,1.3788965770421386e-05
e_f,0.0008972862600398599
e_P,0.007248649095545814
pmax,0.06573458523927513
