,TOI0102_SECTOR30
f,0.6822914679941122
P,1.4656492817357485
amp,0.0006874434231022812
ph,-0.25806318359146846
T0,2116.264027990526
offset,0.9997441265398993
e_amp,2.3364355888936876e-05
e_ph,0.005409249120606211
e_T0,0.007928062088346222
e_offset,1.652109448712311e-05
e_f,0.0011340525544826891
e_P,0.002436089838283728
pmax,0.049511563475646544
