,TOI0106_SECTOR10
f,0.7011262760055474
P,1.426276598414189
amp,0.0007344915388180183
ph,-0.1067125282934541
T0,1570.7122193353612
offset,0.9997325899154721
e_amp,2.1095935018734812e-05
e_ph,0.004571219898298841
e_T0,0.006519823967148926
e_offset,1.4917078707218143e-05
e_f,0.0008368626092579879
e_P,0.0017024002615800718
pmax,0.0694470816298432
