,TOI0108_SECTOR01
f,2.626652844486432
P,0.3807126633042068
amp,0.0015204646828051826
ph,0.44916719379443215
T0,1325.1304054569378
offset,0.9997811248244104
e_amp,9.709729674539209e-05
e_ph,0.010163678849401999
e_T0,0.003869441243724471
e_offset,6.865815696354923e-05
e_f,0.00166668355785086
e_P,0.00024157266824455288
pmax,0.013288934114282327
