,TOI0105_SECTOR28
f,0.9147722360249664
P,1.093168288912419
amp,0.0011006182058102617
ph,-0.04720820073663982
T0,2061.9072329619376
offset,0.9995016920872468
e_amp,2.832377861055349e-05
e_ph,0.00409576122683837
e_T0,0.004477356292136731
e_offset,2.002793592434886e-05
e_f,0.0008096157169395601
e_P,0.0009675044706311628
pmax,0.094612440149719
