,TOI0102_SECTOR04
f,0.679885742299583
P,1.4708353739228184
amp,0.0007150520731036233
ph,0.4386318709967797
T0,1410.2577070302789
offset,0.9997436994490805
e_amp,2.5460486906968466e-05
e_ph,0.005666947201736572
e_T0,0.00833514640646708
e_offset,1.8003282944228706e-05
e_f,0.0009598612165836298
e_P,0.002076522191262107
pmax,0.05075489518369456
