,TOI0110_SECTOR01
f,0.4084550306725021
P,2.4482499293827935
amp,0.0017883646633710603
ph,0.00240090687920591
T0,1325.2928866791924
offset,0.9996316993710243
e_amp,6.90667495635242e-05
e_ph,0.006146573359151713
e_T0,0.015048347792489342
e_offset,4.8837566970880984e-05
e_f,0.0009272569155784461
e_P,0.005557910926808591
pmax,0.035354218256892236
