,TOI0106_SECTOR27
f,0.7023970300599737
P,1.4236962247898681
amp,0.0007365299594814955
ph,-0.22973189908041924
T0,2036.6059475169498
offset,0.9997376739397563
e_amp,2.0645146190770013e-05
e_ph,0.004461158741497755
e_T0,0.006351334858458673
e_offset,1.4598322870081097e-05
e_f,0.0009275847827984059
e_P,0.0018801317444777092
pmax,0.07269011429574311
