,TOI0102_SECTOR08
f,0.9084311126945933
P,1.1007989334863209
amp,0.0007637072570671346
ph,-0.2805491635295502
T0,1518.3115191919183
offset,0.9997258222547094
e_amp,2.7564383083229457e-05
e_ph,0.0057443579072719774
e_T0,0.006323383057888706
e_offset,1.9490962197375305e-05
e_f,0.0011170209084753189
e_P,0.001353559348142822
pmax,0.05639760810707054
