,TOI0106_SECTOR34
f,0.35366652303827184
P,2.8275223547007458
amp,0.0006800969780989758
ph,0.4460694608808046
T0,2227.9671192769943
offset,0.9997606078327828
e_amp,1.9819290120066393e-05
e_ph,0.00463807088218215
e_T0,0.013114249102056637
e_offset,1.401435444220249e-05
e_f,0.0008724031713619573
e_P,0.006974760992775172
pmax,0.0656609108207027
