,TOI0102_SECTOR27
f,0.9045125089867222
P,1.1055679054347711
amp,0.0009529081133583547
ph,-0.341717942778302
T0,2036.6563320936377
offset,0.9996287120013682
e_amp,2.70425260162876e-05
e_ph,0.004516649222362943
e_T0,0.004993462420351387
e_offset,1.9121953526530594e-05
e_f,0.0008605746626390623
e_P,0.0010518635373102058
pmax,0.06910480638694116
