,TOI0102_SECTOR32
f,0.905205626085389
P,1.104721370684089
amp,0.000723481991548083
ph,-0.27063044955334353
T0,2174.5279540981824
offset,0.9997016624818523
e_amp,2.3712359614224073e-05
e_ph,0.005216355471268937
e_T0,0.005762619366195668
e_offset,1.6767170281151867e-05
e_f,0.0009157979753655678
e_P,0.0011176483723269843
pmax,0.05021882466682073
