,TOI0102_SECTOR28
f,0.9067313708393085
P,1.1028624708047303
amp,0.0008405319679370445
ph,-0.17198915287445093
T0,2062.0405270529996
offset,0.9996643592955085
e_amp,2.7608773352659954e-05
e_ph,0.005227728295170263
e_T0,0.005765465344307277
e_offset,1.9522350857908306e-05
e_f,0.0010433667659757505
e_P,0.0012690528710994416
pmax,0.061524581817806706
