,TOI0108_SECTOR28
f,0.22773953657576504
P,4.390981096368909
amp,0.003051213769880714
ph,0.24050939920312744
T0,2060.800616729411
offset,0.9996307821094772
e_amp,0.00011332067059703779
e_ph,0.005910941100895746
e_T0,0.025954830635783247
e_offset,8.012981462777243e-05
e_f,0.0011698236851783645
e_P,0.02255503706091862
pmax,0.05115308727621396
