,TOI0102_SECTOR29
f,0.4568401759773406
P,2.188949336298304
amp,0.001234607735982697
ph,0.2320025375301032
T0,2087.7320053223184
offset,0.9995587748493163
e_amp,3.0175027531992943e-05
e_ph,0.003889903367427157
e_T0,0.008514801394394212
e_offset,2.133696659036298e-05
e_f,0.0007311327310165434
e_P,0.0035032218934790225
pmax,0.10223856774207624
