,TOI0102_SECTOR06
f,0.45366271151533233
P,2.204280789707803
amp,0.001090512648113438
ph,0.21968496927545791
T0,1467.7880826371363
offset,0.9996497410641078
e_amp,2.7680135143905194e-05
e_ph,0.00403977921872387
e_T0,0.008904807726493824
e_offset,1.9572811264415433e-05
e_f,0.0009584639935400251
e_P,0.00465703641705518
pmax,0.0950925890831345
