,TOI0106_SECTOR35
f,1.4044660266705455
P,0.7120143748657413
amp,0.0007094035508494679
ph,0.33011397485135896
T0,2255.8249162017505
offset,0.9997484869991194
e_amp,2.2514380903634787e-05
e_ph,0.005051109494978556
e_T0,0.003596462569445567
e_offset,1.5920071411177068e-05
e_f,0.001057403162582543
e_P,0.0005360658339113221
pmax,0.06862215562954566
