,TOI0102_SECTOR13
f,0.45518129176847677
P,2.1969268466961505
amp,0.0009883945948545164
ph,0.3714545762110915
T0,1653.1042921754472
offset,0.9996263375167279
e_amp,2.4025073805152956e-05
e_ph,0.0038686059941480384
e_T0,0.008499044367833476
e_offset,1.6988292606130945e-05
e_f,0.0007079821949343634
e_P,0.003417067263443904
pmax,0.07938548188995061
