,TOI0102_SECTOR11
f,0.2290745579614964
P,4.365390940394539
amp,0.0009711593866264478
ph,0.4329609105768596
T0,1596.4345149998944
offset,0.9996505796998404
e_amp,2.8002936623236374e-05
e_ph,0.004589159973172795
e_T0,0.020033477370909762
e_offset,1.9801066379427565e-05
e_f,0.0008462835185686498
e_P,0.016127318711603746
pmax,0.06823815962574771
