,TOI0106_SECTOR12
f,0.7015134579147893
P,1.4254894025446723
amp,0.000732457349803873
ph,0.08299988658929601
T0,1624.843428154569
offset,0.9997519707064914
e_amp,2.1039963072177497e-05
e_ph,0.004571753053341104
e_T0,0.006516985528588991
e_offset,1.4877500564251253e-05
e_f,0.0008139779623010698
e_P,0.0016540195288826832
pmax,0.059903768826847434
