,f,P,amp,ph,T0,offset,e_amp,e_ph,e_T0,e_offset,e_f,e_P,pmax
TOI2017_SECTORNone,0.3340978742385291,2.9931348778533384,0.0001862121180674,0.1906830960211399,1955.228851142004,1.0000214759064558,5.797869317043853e-06,0.0049554216491645,0.0148322453725839,4.099712710515126e-06,0.0007887754926166,0.0070665263678428,0.055588840119773
TOI1405_SECTORNone,0.1813496676420082,5.5142091684118295,0.0001973952903996,-0.3799292517376048,1740.7501247241912,1.0000148846000414,7.217562755963169e-06,0.0058193424339652,0.0320890714034991,5.103587568381023e-06,0.0012724375148959,0.0386903747997007,0.0554176025447302
TOI2546_SECTORNone,0.4522580836802754,2.2111268677885074,0.0010224804832548,0.3210690671113307,2228.378527127463,1.00001956576077,3.213840383174546e-05,0.0050025266170591,0.0110612210098066,2.2725283285938937e-05,0.0009514535637945,0.004651734516804,0.0553706708215652
TOI2427_SECTORNone,0.1668527131993961,5.993309792960676,0.0002359532538817,0.3891462889729122,2142.1863263973905,0.999988842623848,7.50934154424496e-06,0.005065193238364,0.0303572722387256,5.309906328181472e-06,0.0009240631300695,0.0331921279586357,0.0545833678582732
TOI1232_SECTORNone,0.6879584241131793,1.4535762118024231,0.0011218389584768,0.1535545706437399,1544.1014374717297,0.9998750660370652,3.737689433643127e-05,0.0053026483401353,0.0077078034867742,2.6429455444983618e-05,0.0009322064807683,0.0019696439747499,0.0544955703213815
TOI2227_SECTORNone,0.1753222335638219,5.703783140750221,0.0003275337653512,-0.4693178375561299,1327.976176885662,0.99999901798863,1.0346408200059468e-05,0.0050275183278276,0.0286758742780762,7.31601539918615e-06,0.0008192813711068,0.0266537972797887,0.0544407772045913
TOI4307_SECTORNone,0.1609749533555019,6.212146543018839,7.072528234002503e-05,0.2891750204018867,1323.500237671281,1.0000008804382805,2.251126441320515e-06,0.0050657684042679,0.031469295680307,1.5917867719660768e-06,0.001322507450978,0.0510365738175817,0.0540850319579325
TOI1572_SECTORNone,0.1127149898406527,8.871934437590943,0.0004826473289673,0.3558777131313528,1787.504257467869,1.000024266086493,1.5891379340207772e-05,0.0052402477393878,0.0464911343805832,1.123690209386872e-05,0.0011567901186716,0.0910523622937546,0.0540506568428401
TOI4420_SECTORNone,0.5079324840424392,1.9687655966426576,0.000355753928379,-0.1145526888640541,2362.0011000483432,1.0000045764119967,1.0782138968989104e-05,0.0048236451578686,0.0094966266372237,7.624123580667925e-06,0.0008431687832785,0.0032681542229207,0.0539712138023956
TOI0396_SECTORNone,0.3268488453381064,3.0595182276552246,6.456817562050013e-05,0.4650827159612808,1409.4838186507088,0.9999963834391452,2.240174257995868e-06,0.0055218349151259,0.0168941545729308,1.5840424088684204e-06,0.0009985299722182,0.0093468913671749,0.0537311585882044
TOI4040_SECTORNone,0.223891865420981,4.466441860760384,0.0012127763385602,-0.088192520057259,2581.505431040228,0.9999557030053706,3.901687930623369e-05,0.0051202592004549,0.0228693400308553,2.758909993817492e-05,0.000803132644569,0.0160217757652854,0.053600452890708
TOI1184_SECTORNone,0.1335197296254892,7.489529845550987,0.0003764008245263,0.0237061841234289,1683.1769564008114,1.0000138319072076,1.3039550424124988e-05,0.0055135609979258,0.0412939796492315,9.2203545285227e-06,0.0009100504335046,0.0510475111192023,0.053589162232251
TOI1433_SECTORNone,0.1335191376832833,7.489563049546269,0.0044215574723298,-0.0141282999274464,1683.462845473472,1.000107122078687,0.0001494575341698,0.0053797571318075,0.0402920302299189,0.0001056824359109,0.0009530252312216,0.0534585729124004,0.0532085172697524
TOI0159_SECTORNone,1.101953330295235,0.9074794480924891,0.0004714806533441,-0.2218061464867932,1654.123298569863,1.000095898624029,1.4566159858124944e-05,0.004917012663922,0.0044620879385197,1.0299830411527428e-05,0.0008281089139308,0.0006819633822179,0.0530658058137382
TOI1002_SECTORNone,1.0713935157010612,0.9333638717662528,0.0002499619188396,0.1680486083285496,2201.5804917282903,0.9999963148345478,8.028016270311316e-06,0.0051115725090181,0.0047709571078311,5.676664744213068e-06,0.0009633017322479,0.0008391977562994,0.0527058249634363
TOI0746_SECTORNone,0.1,10.0,0.0008878582373928,-0.3756382147091405,1601.782959727601,1.00005457865901,2.9729355956382103e-05,0.0053291998160545,0.0532919981605451,2.1021829197066462e-05,,,0.0525699649784057
TOI1612_SECTORNone,0.2713936284200235,3.684684883067135,0.0003532447910912,0.4464415074093221,1981.9864192120133,1.0000493516173954,1.1705634832868135e-05,0.0052739904243861,0.0194329927901762,8.277133768414518e-06,0.0009726746030057,0.0132059084316145,0.052177997961272
TOI0431_SECTORNone,0.1039112822577493,9.62359407248507,0.0001563336885271,0.4288598655283233,1433.9495718672924,1.0000087650159837,4.844612798350324e-06,0.0049320404417484,0.0474639551604673,3.4256585619366503e-06,,,0.05190079295051
TOI1172_SECTORNone,9.862354918722076,0.1013956614055394,0.0013673182373234,0.1936599828703768,2390.6350825335435,1.0001765436816366,4.239983060460082e-05,0.0049353123821348,0.0005004192632295,2.998120774167416e-05,0.0008526149781207,8.765802928741478e-06,0.0518023401440082
TOI1305_SECTORNone,9.862354918722076,0.1013956614055394,0.0013673182373234,0.1936599828703768,2390.6350825335435,1.0001765436816366,4.239983060460082e-05,0.0049353123821348,0.0005004192632295,2.998120774167416e-05,0.0008526149781207,8.765802928741478e-06,0.0518023401440082
TOI4164_SECTORNone,0.1,10.0,0.0012419567305731,-0.328017689943728,2585.6870982488845,1.0000538529664582,4.44688777799236e-05,0.0056986218104053,0.0569862181040538,3.144424502993976e-05,,,0.0515131181708298
TOI1133_SECTORNone,0.2028349830543167,4.930116023093572,0.0002475745483477,0.2590235451741729,2389.379582588217,1.0000127164083992,7.581989328702886e-06,0.0048741322086069,0.0240300373003297,5.36127606920985e-06,0.0008267526336363,0.0200950858912422,0.0513891389786967
TOI0380_SECTORNone,1.981086954107791,0.5047734012515183,0.0032500206565349,0.2598766175493902,2088.1120101789907,0.9996799929917644,0.0001199530100605,0.0058741517385457,0.0029651155525332,8.481958683757844e-05,0.0011150811950824,0.0002841184362686,0.0511857502767409
TOI2267_SECTORNone,1.4356362461879932,0.6965552748164958,0.0013188291054246,-0.1471336822939227,1816.1894439940777,0.9999740635821036,4.427646082254253e-05,0.0053432378566237,0.0037218605136304,3.130818569456033e-05,0.000999310700963,0.0004848548103913,0.0509318601960949
TOI0334_SECTORNone,0.1884147265895639,5.30744076166809,0.0002660814488017,-0.3907681463305775,2063.926750983529,1.0000125759182823,9.39041710055277e-06,0.005616818857452,0.0298109333549472,6.640027609970982e-06,0.0009458191103158,0.0266427098885439,0.0509280697810405
TOI1060_SECTORNone,0.1612236747373384,6.202563002171825,0.0002952847474856,0.3265263594210159,1654.202873879392,0.9999912210702648,9.290676022371995e-06,0.0050075631275126,0.0310597257857495,6.569500017226499e-06,0.0009416032702511,0.0362251612010392,0.0507637430760779
TOI0527_SECTORNone,0.173487331780371,5.764109631162957,0.0001362959097608,0.4972744780468818,1465.4083747093434,1.0000150966006194,4.922800347225554e-06,0.0057484337607045,0.0331346024041791,3.48094550795068e-06,0.001364407326391,0.0453323786248329,0.0504294741685507
TOI0884_SECTORNone,0.7153578996935299,1.397901666324528,0.000359594910689,-0.338297405874668,2202.211306710106,1.0000103406271414,1.1843348704828098e-05,0.0052418080264883,0.0073275321747813,8.374512181140862e-06,0.0009797778527247,0.0019146123828905,0.0504200941679218
TOI0708_SECTORNone,0.1,10.0,0.000706670861835,0.4497310017637619,1320.798886776293,0.9999836015651984,2.184954054249852e-05,0.0049209081192269,0.0492090811922697,1.5449958283411103e-05,,,0.0503816817906939
TOI2167_SECTORNone,0.1248225832212765,8.011370812822163,0.0005449189593174,0.2062635128560359,2388.9992753355523,1.000013220269191,1.7282709748948488e-05,0.005047775709645,0.0404396029899234,1.2220721260760328e-05,0.0007666598724021,0.0492058116938398,0.0501314407549283
